"fielding.start","fielding.end","mid_date","pollster","sample","what","y"
2018-11-14,2018-11-17,2018-11-15,"Ipsos",1200,"ALP",34
2018-11-15,2018-11-18,2018-11-16,"Essential",1027,"ALP",35
2018-11-22,2018-11-25,2018-11-23,"Newspoll (online & robo)",1717,"ALP",40
2018-11-29,2018-12-02,2018-11-30,"Essential",1032,"ALP",39
2018-12-06,2018-12-09,2018-12-07,"Newspoll (online & robo)",1731,"ALP",41
2018-12-12,2018-12-15,2018-12-13,"Ipsos",1200,"ALP",37
2018-12-13,2018-12-16,2018-12-14,"Essential",1026,"ALP",36
2019-01-09,2019-01-13,2019-01-11,"Essential",1089,"ALP",38
2019-01-24,2019-01-27,2019-01-25,"Newspoll (online & robo)",1634,"ALP",38
2019-01-23,2019-01-31,2019-01-27,"Essential",1652,"ALP",36
2019-02-02,2019-02-10,2019-02-06,"Morgan F2F",1673,"ALP",36
2019-02-07,2019-02-10,2019-02-08,"Newspoll (online & robo)",1567,"ALP",39
2019-02-06,2019-02-11,2019-02-08,"Essential",1067,"ALP",38
2019-02-12,2019-02-15,2019-02-13,"Ipsos",1200,"ALP",33
2019-02-16,2019-02-24,2019-02-20,"Morgan F2F",1703,"ALP",34.5
2019-02-21,2019-02-24,2019-02-22,"Newspoll (online & robo)",1582,"ALP",39
2019-02-10,2019-02-25,2019-02-17,"Essential",1085,"ALP",37
2019-02-20,2019-02-25,2019-02-22,"Essential",1085,"ALP",37
2019-03-07,2019-03-10,2019-03-08,"Newspoll (online & robo)",1610,"ALP",39
2019-03-06,2019-03-11,2019-03-08,"Essential",1089,"ALP",38
2019-03-20,2019-03-25,2019-03-22,"Essential",1085,"ALP",36
2019-03-25,2019-03-28,2019-03-26,"Newspoll (online & robo)",2224,"ALP",36
2019-03-24,2019-04-01,2019-03-28,"Morgan F2F",1477,"ALP",37.5
2019-04-03,2019-04-06,2019-04-04,"Ipsos",1200,"ALP",34
2019-04-04,2019-04-07,2019-04-05,"Newspoll (online & robo)",1799,"ALP",37
2019-04-06,2019-04-07,2019-04-06,"Morgan F2F",829,"ALP",35
2019-04-04,2019-04-08,2019-04-06,"Essential",1069,"ALP",35
2019-04-11,2019-04-14,2019-04-12,"Newspoll (online & robo)",1697,"ALP",39
2019-04-20,2019-04-21,2019-04-20,"Morgan F2F",707,"ALP",35.5
2019-04-23,2019-04-25,2019-04-24,"Newspoll (online & robo)",1002,"ALP",37
2019-04-26,2019-04-28,2019-04-27,"Newspoll (online & robo)",2136,"ALP",37
2019-04-27,2019-04-28,2019-04-27,"Morgan F2F",826,"ALP",36
2019-04-25,2019-04-29,2019-04-27,"Essential",1010,"ALP",37
2019-05-01,2019-05-04,2019-05-02,"Ipsos",1207,"ALP",33
2019-05-02,2019-05-05,2019-05-03,"Newspoll (online & robo)",1846,"ALP",36
2019-05-04,2019-05-05,2019-05-04,"Morgan F2F",826,"ALP",34
2019-05-02,2019-05-06,2019-05-04,"Essential",1079,"ALP",34
2019-05-09,2019-05-11,2019-05-10,"Newspoll (online & robo)",1644,"ALP",37
2019-05-10,2019-05-12,2019-05-11,"Morgan F2F",1265,"ALP",35.5
2019-05-10,2019-05-14,2019-05-12,"Essential",1201,"ALP",36.2
2019-05-12,2019-05-15,2019-05-13,"Ipsos",1842,"ALP",33
2019-05-13,2019-05-15,2019-05-14,"Newspoll (online & robo)",1004,"ALP",37
2019-05-15,2019-05-16,2019-05-15,"Newspoll (online & robo)",3038,"ALP",37
2013-09-19,2013-09-22,2013-09-20,"Essential",1083.5,"ALP",37.56345178
2013-09-12,2013-09-15,2013-09-13,"Essential",1071.4,"ALP",36.95893452
2013-09-21,2013-09-22,2013-09-21,"Morgan MM",2999,"ALP",34
2013-09-26,2013-09-29,2013-09-27,"Essential",1015.3,"ALP",35.10292524
2013-10-03,2013-10-06,2013-10-04,"Essential",1035.1,"ALP",35.49415515
2013-10-05,2013-10-06,2013-10-05,"Morgan MM",3199,"ALP",37
2013-10-10,2013-10-10,2013-10-10,"ReachTEL",3636,"ALP",35.3
2013-10-10,2013-10-13,2013-10-11,"Essential",1038.4,"ALP",34.4279661
2013-10-17,2013-10-20,2013-10-18,"Essential",1012,"ALP",34.13043478
2013-10-19,2013-10-20,2013-10-19,"Morgan MM",3280,"ALP",34.5
2013-10-24,2013-10-27,2013-10-25,"Essential",1076.9,"ALP",35.75076609
2013-10-25,2013-10-27,2013-10-26,"Newspoll",1142,"ALP",31
2013-10-31,2013-11-03,2013-11-01,"Essential",1089,"ALP",35.85858586
2013-11-02,2013-11-03,2013-11-02,"Morgan MM",2077,"ALP",35
2013-11-07,2013-11-10,2013-11-08,"Essential",1050.5,"ALP",34.86910995
2013-11-08,2013-11-10,2013-11-09,"Newspoll",1140,"ALP",32
2013-11-14,2013-11-17,2013-11-15,"Essential",1037.3,"ALP",35.94909862
2013-11-16,2013-11-17,2013-11-16,"Morgan MM",2005,"ALP",32.5
2013-11-21,2013-11-21,2013-11-21,"ReachTEL",3971,"ALP",34.2
2013-11-21,2013-11-24,2013-11-22,"Nielsen",1400,"ALP",37
2013-11-21,2013-11-24,2013-11-22,"Essential",1013.1,"ALP",35.83061889
2013-11-22,2013-11-24,2013-11-23,"Newspoll",1133,"ALP",35
2013-11-28,2013-12-01,2013-11-29,"Essential",1065.9,"ALP",36.83010262
2013-11-30,2013-12-01,2013-11-30,"Morgan MM",2018,"ALP",38.5
2013-12-05,2013-12-08,2013-12-06,"Essential",1086.8,"ALP",36.94331984
2013-12-06,2013-12-08,2013-12-07,"Newspoll",1149,"ALP",38
2013-12-07,2013-12-15,2013-12-11,"Morgan MM",2879,"ALP",38.5
2013-12-12,2013-12-15,2013-12-13,"Essential",1069.2,"ALP",37.75720165
2013-12-15,2013-12-15,2013-12-15,"ReachTEL",3544,"ALP",40.4
2014-01-04,2014-01-12,2014-01-08,"Morgan MM",2527,"ALP",38
2014-01-10,2014-01-13,2014-01-11,"Essential",1161.6,"ALP",37.57763975
2014-01-17,2014-01-20,2014-01-18,"Essential",1062.6,"ALP",36.44578313
2014-01-18,2014-01-26,2014-01-22,"Morgan MM",3019,"ALP",37
2014-01-23,2014-01-23,2014-01-23,"ReachTEL",3547,"ALP",40.6
2014-01-24,2014-01-27,2014-01-25,"Essential",1030.7,"ALP",36.17929562
2014-01-31,2014-02-03,2014-02-01,"Essential",1042.8,"ALP",39.76793249
2014-02-01,2014-02-09,2014-02-05,"Morgan MM",2709,"ALP",37
2014-02-07,2014-02-09,2014-02-08,"Newspoll",1152,"ALP",35
2014-02-07,2014-02-10,2014-02-08,"Essential",1015.3,"ALP",38.67822319
2014-02-13,2014-02-15,2014-02-14,"Nielsen",1400,"ALP",33
2014-02-14,2014-02-17,2014-02-15,"Essential",1009.8,"ALP",40.74074074
2014-02-15,2014-02-23,2014-02-19,"Morgan MM",3000,"ALP",35.5
2014-02-21,2014-02-23,2014-02-22,"Newspoll",1150,"ALP",39
2014-02-21,2014-02-24,2014-02-22,"Essential",1021.9,"ALP",37.24434876
2014-02-27,2014-02-27,2014-02-27,"ReachTEL",3666,"ALP",39.2
2014-02-28,2014-03-03,2014-03-01,"Essential",1004.3,"ALP",38.11610077
2014-03-01,2014-03-09,2014-03-05,"Morgan MM",2903,"ALP",37
2014-03-07,2014-03-09,2014-03-08,"Newspoll",1136,"ALP",35
2014-03-07,2014-03-10,2014-03-08,"Essential",1041.7,"ALP",37.59239704
2014-03-13,2014-03-15,2014-03-14,"Nielsen",1400,"ALP",35
2014-03-14,2014-03-17,2014-03-15,"Essential",1061.5,"ALP",34.50777202
2014-03-15,2014-03-23,2014-03-19,"Morgan MM",2909,"ALP",38.5
2014-03-21,2014-03-23,2014-03-22,"Newspoll",1149,"ALP",36
2014-03-21,2014-03-24,2014-03-22,"Essential",998.8,"ALP",39.0969163
2014-03-27,2014-03-27,2014-03-27,"ReachTEL",3390,"ALP",39.2
2014-03-28,2014-03-30,2014-03-29,"Newspoll (online & robo)",998,"ALP",37
2014-03-28,2014-03-31,2014-03-29,"Essential",1053.8,"ALP",39.62460897
2014-03-29,2014-04-06,2014-04-02,"Morgan MM",2869,"ALP",34.5
2014-04-04,2014-04-06,2014-04-05,"Newspoll",1131,"ALP",34
2014-04-04,2014-04-07,2014-04-05,"Essential",1054.9,"ALP",37.22627737
2014-04-10,2014-04-12,2014-04-11,"Nielsen",1400,"ALP",34
2014-04-11,2014-04-14,2014-04-12,"Essential",1020.8,"ALP",36.09913793
2014-04-12,2014-04-20,2014-04-16,"Morgan MM",2955,"ALP",34
2014-04-16,2014-04-16,2014-04-16,"ReachTEL",3580,"ALP",37.4
2014-04-18,2014-04-21,2014-04-19,"Essential",1005.4,"ALP",37.5273523
2014-04-25,2014-04-28,2014-04-26,"Essential",1161.6,"ALP",38.4
2014-04-26,2014-05-04,2014-04-30,"Morgan MM",3077,"ALP",37
2014-04-30,2014-05-01,2014-04-30,"Newspoll (online & robo)",1391,"ALP",37
2014-05-02,2014-05-04,2014-05-03,"Newspoll",1143,"ALP",34
2014-05-02,2014-05-05,2014-05-03,"Essential",1062.6,"ALP",37.2
2014-05-03,2014-05-03,2014-05-03,"ReachTEL",4016,"ALP",39.6
2014-05-08,2014-05-08,2014-05-08,"ReachTEL",3241,"ALP",39.8
2014-05-09,2014-05-12,2014-05-10,"Essential",1008.7,"ALP",40.5
2014-05-14,2014-05-16,2014-05-15,"Newspoll (online & robo)",1399,"ALP",38
2014-05-15,2014-05-17,2014-05-16,"Nielsen",1400,"ALP",40
2014-05-16,2014-05-18,2014-05-17,"Newspoll",1157,"ALP",38
2014-05-16,2014-05-19,2014-05-17,"Essential",1005.4,"ALP",39.9
2014-05-17,2014-05-18,2014-05-17,"Morgan MM",2284,"ALP",38.5
2014-05-23,2014-05-26,2014-05-24,"Essential",1052.7,"ALP",39
2014-05-24,2014-06-01,2014-05-28,"Morgan MM",3247,"ALP",38
2014-05-30,2014-06-01,2014-05-31,"Newspoll",1158,"ALP",37
2014-05-30,2014-06-02,2014-05-31,"Essential",1076.9,"ALP",39
2014-06-03,2014-06-05,2014-06-04,"Morgan (phone)",560,"ALP",36
2014-06-06,2014-06-09,2014-06-07,"Essential",1030.7,"ALP",41
2014-06-07,2014-06-08,2014-06-07,"Morgan MM",1534,"ALP",42
2014-06-13,2014-06-15,2014-06-14,"Newspoll",1155,"ALP",36
2014-06-13,2014-06-16,2014-06-14,"Essential",980.1,"ALP",41
2014-06-14,2014-06-15,2014-06-14,"Morgan MM",1534,"ALP",36.5
2014-06-19,2014-06-21,2014-06-20,"Nielsen",1400,"ALP",37
2014-06-19,2014-07-27,2014-07-08,"Morgan MM",3296,"ALP",39
2014-06-20,2014-06-23,2014-06-21,"Essential",1018.6,"ALP",35
2014-06-21,2014-06-29,2014-06-25,"Morgan MM",2797,"ALP",36.5
2014-06-26,2014-06-26,2014-06-26,"ReachTEL",3376,"ALP",38.7
2014-06-27,2014-06-29,2014-06-28,"Newspoll",1161,"ALP",37
2014-06-27,2014-06-30,2014-06-28,"Essential",999.9,"ALP",40
2014-07-04,2014-07-07,2014-07-05,"Essential",984.5,"ALP",40
2014-07-05,2014-07-13,2014-07-09,"Morgan MM",3955,"ALP",38.5
2014-07-11,2014-07-13,2014-07-12,"Newspoll",1159,"ALP",37
2014-07-11,2014-07-14,2014-07-12,"Essential",1015.3,"ALP",40
2014-07-17,2014-07-19,2014-07-18,"Nielsen",1400,"ALP",40
2014-07-18,2014-07-21,2014-07-19,"Essential",1146.2,"ALP",37
2014-07-21,2014-07-21,2014-07-21,"ReachTEL",3431,"ALP",37.2
2014-07-23,2014-07-25,2014-07-24,"Newspoll (online & robo)",1400,"ALP",37
2014-07-25,2014-07-27,2014-07-26,"Newspoll",1157,"ALP",36
2014-07-25,2014-07-28,2014-07-26,"Essential",1034,"ALP",39
2014-08-01,2014-08-04,2014-08-02,"Essential",1026.3,"ALP",38
2014-08-02,2014-08-10,2014-08-06,"Morgan MM",3207,"ALP",38
2014-08-08,2014-08-10,2014-08-09,"Newspoll",1162,"ALP",34
2014-08-08,2014-08-11,2014-08-09,"Essential",1003.2,"ALP",40
2014-08-15,2014-08-18,2014-08-16,"Essential",1018.6,"ALP",37
2014-08-16,2014-08-24,2014-08-20,"Morgan MM",2691,"ALP",38.5
2014-08-21,2014-08-21,2014-08-21,"ReachTEL",3555,"ALP",37.3
2014-08-22,2014-08-24,2014-08-23,"Newspoll",1170,"ALP",34
2014-08-22,2014-08-25,2014-08-23,"Essential",986.7,"ALP",38
2014-08-29,2014-09-01,2014-08-30,"Essential",995.5,"ALP",38
2014-08-30,2014-09-07,2014-09-03,"Morgan MM",3089,"ALP",37
2014-09-05,2014-09-07,2014-09-06,"Newspoll",1158,"ALP",35
2014-09-05,2014-09-08,2014-09-06,"Essential",957,"ALP",38
2014-09-12,2014-09-15,2014-09-13,"Essential",952.6,"ALP",38
2014-09-13,2014-09-21,2014-09-17,"Morgan MM",2922,"ALP",37.5
2014-09-18,2014-09-18,2014-09-18,"ReachTEL",3470,"ALP",37.4
2014-09-19,2014-09-21,2014-09-20,"Newspoll",1152,"ALP",34
2014-09-19,2014-09-22,2014-09-20,"Essential",979,"ALP",39
2014-09-26,2014-09-29,2014-09-27,"Essential",996.6,"ALP",38
2014-09-27,2014-10-05,2014-10-01,"Morgan MM",3151,"ALP",35
2014-10-03,2014-10-06,2014-10-04,"Essential",979,"ALP",39
2014-09-30,2014-10-02,2014-10-01,"Newspoll (online & robo)",1196,"ALP",36
2014-10-10,2014-10-13,2014-10-11,"Essential",1006.5,"ALP",39
2014-10-11,2014-10-19,2014-10-15,"Morgan MM",3131,"ALP",35.5
2014-10-17,2014-10-19,2014-10-18,"Newspoll",1161,"ALP",34
2014-10-17,2014-10-20,2014-10-18,"Essential",974.6,"ALP",40
2014-10-23,2014-10-23,2014-10-23,"ReachTEL",3594,"ALP",37.5
2014-10-24,2014-10-27,2014-10-25,"Essential",974.6,"ALP",39
2014-10-25,2014-11-02,2014-10-29,"Morgan MM",3117,"ALP",37.5
2014-10-30,2014-11-01,2014-10-31,"Ipsos",1401,"ALP",37
2014-10-31,2014-11-02,2014-11-01,"Newspoll",1175,"ALP",36
2014-10-31,2014-11-03,2014-11-01,"Essential",979,"ALP",37
2014-11-07,2014-11-10,2014-11-08,"Essential",985.6,"ALP",39
2014-11-08,2014-11-16,2014-11-12,"Morgan MM",3140,"ALP",38.5
2014-11-14,2014-11-16,2014-11-15,"Newspoll",1166,"ALP",39
2014-11-14,2014-11-17,2014-11-15,"Essential",959.2,"ALP",38
2014-11-20,2014-11-20,2014-11-20,"ReachTEL",3617,"ALP",38.6
2014-11-21,2014-11-24,2014-11-22,"Essential",960.3,"ALP",40
2014-11-22,2014-11-30,2014-11-26,"Morgan MM",2883,"ALP",37.5
2014-11-28,2014-11-30,2014-11-29,"Newspoll",1164,"ALP",37
2014-11-28,2014-12-01,2014-11-29,"Essential",976.8,"ALP",40
2014-12-02,2014-12-04,2014-12-03,"Newspoll (online & robo)",1406,"ALP",41
2014-12-03,2014-12-06,2014-12-04,"Ipsos",1401,"ALP",37
2014-12-05,2014-12-08,2014-12-06,"Essential",979,"ALP",38
2014-12-06,2014-12-14,2014-12-10,"Morgan MM",3007,"ALP",41
2014-12-12,2014-12-14,2014-12-13,"Newspoll",1155,"ALP",39
2014-12-12,2014-12-15,2014-12-13,"Essential",992.2,"ALP",38
2015-01-03,2015-01-11,2015-01-07,"Morgan MM",2622,"ALP",38.5
2015-01-09,2015-01-12,2015-01-10,"Essential",982.3,"ALP",40
2015-01-16,2015-01-19,2015-01-17,"Essential",965.8,"ALP",40
2015-01-23,2015-01-26,2015-01-24,"Essential",985.6,"ALP",43
2015-01-23,2015-01-27,2015-01-25,"Morgan MM",2057,"ALP",39.5
2015-01-27,2015-01-27,2015-01-27,"ReachTEL",3690,"ALP",40.2
2015-01-28,2015-01-30,2015-01-29,"Newspoll (online & robo)",1452,"ALP",43
2015-01-29,2015-01-31,2015-01-30,"Ipsos",1405,"ALP",40
2015-01-30,2015-02-02,2015-01-31,"Essential",993.3,"ALP",40
2015-01-31,2015-02-08,2015-02-04,"Morgan MM",2939,"ALP",41.5
2015-02-04,2015-02-05,2015-02-04,"Newspoll (online & robo)",1466,"ALP",43
2015-02-05,2015-02-05,2015-02-05,"ReachTEL",3502,"ALP",41.4
2015-02-06,2015-02-08,2015-02-07,"Newspoll",1178,"ALP",41
2015-02-06,2015-02-09,2015-02-07,"Essential",964.7,"ALP",41
2015-02-13,2015-02-16,2015-02-14,"Essential",1010.9,"ALP",40
2015-02-14,2015-02-22,2015-02-18,"Morgan MM",2639,"ALP",40.5
2015-02-20,2015-02-22,2015-02-21,"Newspoll",1180,"ALP",38
2015-02-20,2015-02-23,2015-02-21,"Essential",1008.7,"ALP",41
2015-02-26,2015-02-28,2015-02-27,"Ipsos",1406,"ALP",36
2015-02-27,2015-03-02,2015-02-28,"Essential",993.3,"ALP",41
2015-02-28,2015-03-08,2015-03-04,"Morgan MM",3182,"ALP",38
2015-03-06,2015-03-08,2015-03-07,"Newspoll",1161,"ALP",39
2015-03-06,2015-03-09,2015-03-07,"Essential",983.4,"ALP",39
2015-03-13,2015-03-16,2015-03-14,"Essential",982.3,"ALP",40
2015-03-14,2015-03-22,2015-03-18,"Morgan MM",3146,"ALP",40
2015-03-20,2015-03-22,2015-03-21,"Newspoll",1148,"ALP",37
2015-03-20,2015-03-23,2015-03-21,"Essential",977.9,"ALP",41
2015-03-27,2015-03-30,2015-03-28,"Essential",986.7,"ALP",39
2015-03-28,2015-04-06,2015-04-01,"Morgan MM",3063,"ALP",36
2015-03-29,2015-03-29,2015-03-29,"ReachTEL",2417,"ALP",40.5
2015-04-03,2015-04-06,2015-04-04,"Essential",986.7,"ALP",39
2015-04-09,2015-04-11,2015-04-10,"Ipsos",1404,"ALP",38
2015-04-10,2015-04-12,2015-04-11,"Newspoll",1172,"ALP",36
2015-04-10,2015-04-13,2015-04-11,"Essential",987.8,"ALP",39
2015-04-11,2015-04-19,2015-04-15,"Morgan MM",3314,"ALP",38
2015-04-17,2015-04-20,2015-04-18,"Essential",981.2,"ALP",38
2015-04-23,2015-04-23,2015-04-23,"ReachTEL",2532,"ALP",39.3
2015-04-24,2015-04-27,2015-04-25,"Essential",991.1,"ALP",40
2015-04-25,2015-05-03,2015-04-29,"Morgan MM",3035,"ALP",37.5
2015-05-01,2015-05-03,2015-05-02,"Newspoll",1172,"ALP",35
2015-05-01,2015-05-04,2015-05-02,"Essential",960.3,"ALP",38
2015-05-08,2015-05-11,2015-05-09,"Essential",990,"ALP",40
2015-05-13,2015-05-15,2015-05-14,"Newspoll (online & robo)",1683,"ALP",39
2015-05-13,2015-05-13,2015-05-13,"ReachTEL",3180,"ALP",38.3
2015-05-14,2015-05-16,2015-05-15,"Ipsos",1403,"ALP",35
2015-05-14,2015-05-17,2015-05-15,"Newspoll",1206,"ALP",37
2015-05-15,2015-05-18,2015-05-16,"Essential",954.8,"ALP",39
2015-05-16,2015-05-17,2015-05-16,"Morgan MM",2439,"ALP",35.5
2015-05-22,2015-05-25,2015-05-23,"Essential",1002.1,"ALP",39
2015-05-23,2015-05-31,2015-05-27,"Morgan MM",3140,"ALP",37
2015-05-28,2015-05-31,2015-05-29,"Newspoll",1169,"ALP",37
2015-05-29,2015-06-01,2015-05-30,"Essential",1001,"ALP",40
2015-06-05,2015-06-08,2015-06-06,"Essential",995.5,"ALP",40
2015-06-06,2015-06-14,2015-06-10,"Morgan MM",3297,"ALP",37.5
2015-06-10,2015-06-14,2015-06-12,"Newspoll",1170,"ALP",34
2015-06-11,2015-06-13,2015-06-12,"Ipsos",1401,"ALP",37
2015-06-12,2015-06-15,2015-06-13,"Essential",980.1,"ALP",38
2015-06-19,2015-06-22,2015-06-20,"Essential",1014.2,"ALP",40
2015-06-20,2015-06-28,2015-06-24,"Morgan MM",3282,"ALP",36
2015-06-25,2015-06-25,2015-06-25,"ReachTEL",2907,"ALP",37
2015-06-26,2015-06-29,2015-06-27,"Essential",983.4,"ALP",39
2015-07-02,2015-07-04,2015-07-03,"Ipsos",1402,"ALP",35
2015-07-03,2015-07-06,2015-07-04,"Essential",970.2,"ALP",39
2015-07-04,2015-07-05,2015-07-04,"Newspoll (online & robo)",1631,"ALP",37
2015-07-04,2015-07-12,2015-07-08,"Morgan MM",3110,"ALP",34.5
2015-07-10,2015-07-13,2015-07-11,"Essential",972.4,"ALP",37
2015-07-16,2015-07-19,2015-07-17,"Newspoll (online & robo)",1638,"ALP",39
2015-07-17,2015-07-20,2015-07-18,"Essential",995.5,"ALP",39
2015-07-18,2015-07-26,2015-07-22,"Morgan MM",3316,"ALP",35.5
2015-07-24,2015-07-27,2015-07-25,"Essential",976.8,"ALP",37
2015-07-30,2015-07-30,2015-07-30,"ReachTEL",3148,"ALP",38
2015-07-31,2015-08-03,2015-08-01,"Essential",1075.8,"ALP",39
2015-08-01,2015-08-09,2015-08-05,"Morgan MM",2930,"ALP",37
2015-08-06,2015-08-06,2015-08-06,"ReachTEL",2543,"ALP",38.3
2015-08-07,2015-08-10,2015-08-08,"Essential",953.7,"ALP",39
2015-08-08,2015-08-09,2015-08-08,"Newspoll (online & robo)",1727,"ALP",39
2015-08-13,2015-08-15,2015-08-14,"Ipsos",1401,"ALP",36
2015-08-14,2015-08-17,2015-08-15,"Essential",965.8,"ALP",37
2015-08-15,2015-08-23,2015-08-19,"Morgan MM",3174,"ALP",36
2015-08-20,2015-08-23,2015-08-21,"Newspoll (online & robo)",1706,"ALP",39
2015-08-21,2015-08-24,2015-08-22,"Essential",993.3,"ALP",38
2015-08-27,2015-08-27,2015-08-27,"ReachTEL",3264,"ALP",37.5
2015-08-28,2015-08-31,2015-08-29,"Essential",985.6,"ALP",38
2015-08-29,2015-09-06,2015-09-02,"Morgan MM",2653,"ALP",35.5
2015-09-04,2015-09-06,2015-09-05,"Newspoll (online & robo)",1655,"ALP",39
2015-09-04,2015-09-07,2015-09-05,"Essential",963.6,"ALP",39
2015-09-11,2015-09-14,2015-09-12,"Essential",968,"ALP",38
2015-09-12,2015-09-13,2015-09-12,"Morgan MM",862,"ALP",36.5
2015-09-15,2015-09-15,2015-09-15,"ReachTEL",3278,"ALP",35.9
2015-09-15,2015-09-16,2015-09-15,"Newspoll (online & robo)",1224,"ALP",36
2015-09-17,2015-09-20,2015-09-18,"Newspoll (online & robo)",1700,"ALP",35
2015-09-18,2015-09-21,2015-09-19,"Essential",961.4,"ALP",37
2015-09-19,2015-09-20,2015-09-19,"Morgan MM",2059,"ALP",29.5
2015-09-25,2015-09-28,2015-09-26,"Essential",983.4,"ALP",32
2015-09-26,2015-10-05,2015-09-30,"Morgan MM",3011,"ALP",27.5
2015-10-02,2015-10-05,2015-10-03,"Essential",968,"ALP",37
2015-10-09,2015-10-11,2015-10-10,"Newspoll (online & robo)",1631,"ALP",35
2015-10-09,2015-10-12,2015-10-10,"Essential",974.6,"ALP",36
2015-10-10,2015-10-18,2015-10-14,"Morgan MM",3052,"ALP",27.5
2015-10-15,2015-10-17,2015-10-16,"Ipsos",1403,"ALP",30
2015-10-16,2015-10-19,2015-10-17,"Essential",987.8,"ALP",36
2015-10-22,2015-10-22,2015-10-22,"ReachTEL",3574,"ALP",33
2015-10-22,2015-10-25,2015-10-23,"Newspoll (online & robo)",1606,"ALP",35
2015-10-23,2015-10-26,2015-10-24,"Essential",983.4,"ALP",34
2015-10-24,2015-11-01,2015-10-28,"Morgan MM",3262,"ALP",28.5
2015-10-30,2015-11-02,2015-10-31,"Essential",952.6,"ALP",34
2015-11-05,2015-11-08,2015-11-06,"Newspoll (online & robo)",1587,"ALP",34
2015-11-06,2015-11-09,2015-11-07,"Essential",941.6,"ALP",36
2015-11-07,2015-11-15,2015-11-11,"Morgan MM",3167,"ALP",28
2015-11-12,2015-11-14,2015-11-13,"Ipsos",1402,"ALP",29
2015-11-13,2015-11-16,2015-11-14,"Essential",960.3,"ALP",35
2015-11-19,2015-11-22,2015-11-20,"Newspoll (online & robo)",1573,"ALP",33
2015-11-20,2015-11-23,2015-11-21,"Essential",987.8,"ALP",35
2015-11-21,2015-11-29,2015-11-25,"Morgan MM",3500,"ALP",28.5
2015-11-26,2015-11-26,2015-11-26,"ReachTEL",3144,"ALP",31.1
2015-11-27,2015-11-30,2015-11-28,"Essential",960.3,"ALP",35
2015-12-03,2015-12-05,2015-12-04,"Newspoll (online & robo)",1616,"ALP",33
2015-12-04,2015-12-07,2015-12-05,"Essential",972.4,"ALP",36
2015-12-05,2015-12-13,2015-12-09,"Morgan MM",3164,"ALP",27
2015-12-11,2015-12-14,2015-12-12,"Essential",968,"ALP",33
2016-01-02,2016-01-10,2016-01-06,"Morgan MM",2839,"ALP",29
2016-01-15,2016-01-18,2016-01-16,"Essential",963.6,"ALP",35
2016-01-16,2016-01-24,2016-01-20,"Morgan MM",3245,"ALP",28
2016-01-21,2016-01-21,2016-01-21,"ReachTEL",3116,"ALP",31.8
2016-01-22,2016-01-25,2016-01-23,"Essential",997.7,"ALP",34
2016-01-28,2016-01-31,2016-01-29,"Newspoll (online & robo)",1837,"ALP",34
2016-01-29,2016-02-01,2016-01-30,"Essential",994.4,"ALP",36
2016-01-30,2016-02-07,2016-02-03,"Morgan MM",3072,"ALP",29
2016-02-05,2016-02-08,2016-02-06,"Essential",950.4,"ALP",34
2016-02-11,2016-02-11,2016-02-11,"ReachTEL",2946,"ALP",32.8
2016-02-11,2016-02-13,2016-02-12,"Ipsos",1403,"ALP",32
2016-02-12,2016-02-15,2016-02-13,"Essential",961.8,"ALP",33
2016-02-13,2016-02-21,2016-02-17,"Morgan MM",3116,"ALP",29.5
2016-02-18,2016-02-21,2016-02-19,"Newspoll (online & robo)",1807,"ALP",35
2016-02-25,2016-02-28,2016-02-26,"Essential",1017,"ALP",38
2016-02-27,2016-03-06,2016-03-02,"Morgan MM",3011,"ALP",29.5
2016-03-03,2016-03-06,2016-03-04,"Newspoll (online & robo)",1815,"ALP",35
2016-03-04,2016-03-07,2016-03-05,"Essential",1001,"ALP",37
2016-03-09,2016-03-12,2016-03-10,"Essential",1006,"ALP",36
2016-03-10,2016-03-12,2016-03-11,"Ipsos",1402,"ALP",31
2016-03-12,2016-03-20,2016-03-16,"Morgan MM",2948,"ALP",33
2016-03-16,2016-03-19,2016-03-17,"Essential",1003,"ALP",38
2016-03-17,2016-03-20,2016-03-18,"Newspoll (online & robo)",2049,"ALP",34
2016-03-21,2016-03-21,2016-03-21,"ReachTEL",3274,"ALP",34.4
2016-03-23,2016-03-26,2016-03-24,"Essential",1020,"ALP",38
2016-03-26,2016-04-03,2016-03-30,"Morgan MM",3174,"ALP",31
2016-03-30,2016-04-02,2016-03-31,"Essential",1038,"ALP",37
2016-03-31,2016-04-03,2016-04-01,"Newspoll (online & robo)",1743,"ALP",36
2016-04-06,2016-04-09,2016-04-07,"Essential",1010,"ALP",35
2016-04-09,2016-04-17,2016-04-13,"Morgan MM",3083,"ALP",32
2016-04-13,2016-04-16,2016-04-14,"Essential",1000,"ALP",36
2016-04-14,2016-04-17,2016-04-15,"Newspoll (online & robo)",1628,"ALP",36
2016-04-14,2016-04-14,2016-04-14,"ReachTEL",2415,"ALP",35.8
2016-04-14,2016-04-16,2016-04-15,"Ipsos",1402,"ALP",33
2016-04-19,2016-04-22,2016-04-20,"Essential",1020,"ALP",39
2016-04-23,2016-05-01,2016-04-27,"Morgan MM",2951,"ALP",32.5
2016-04-27,2016-04-30,2016-04-28,"Essential",1020,"ALP",38
2016-05-04,2016-05-05,2016-05-04,"Morgan MM",584,"ALP",NA
2016-05-04,2016-05-06,2016-05-05,"Newspoll (online & robo)",1270,"ALP",36
